"expc","educ","ypc","sexo"
274,"9",414885,"1"
220,"0",153485,"2"
38,"0",105097,"2"
131,"5",185000,"2"
464,"3",263173,"2"
460,"0",210667,"1"
83,"9",230500,"1"
94,"1",187655,"1"
105,"2",238133,"2"
66,"1",154667,"1"
119,"7",90000,"2"
78,"4",97128,"2"
109,"1",350000,"1"
77,"2",170349,"2"
142,"2",220167,"2"
75,"5",124771,"1"
117,"9",120000,"2"
54,"5",263522,"2"
27,"0",238578,"1"
71,"9",532215,"1"
31,"3",416333,"1"
365,"11",1011238,"1"
79,"11",248245,"1"
183,"6",172326,"2"
152,"5",223052,"1"
113,"5",262042,"2"
43,"0",103946,"2"
47,"2",815333,"1"
385,"1",524000,"1"
136,"2",195375,"1"
113,"5",643500,"1"
102,"7",429861,"2"
93,"3",377000,"1"
96,"5",178959,"1"
64,"8",198815,"2"
194,"11",610000,"2"
144,"5",302323,"2"
60,"11",417834,"2"
15,"8",554663,"1"
74,"11",416197,"2"
238,"6",300163,"2"
79,"1",238807,"1"
286,"3",137381,"2"
87,"0",89326,"2"
15,"1",256929,"1"
359,"3",244882,"1"
73,"3",198775,"1"
402,"9",212929,"1"
153,"9",110000,"2"
112,"3",270012,"2"
254,"5",223829,"2"
72,"1",156667,"2"
77,"8",285885,"1"
59,"3",167083,"2"
91,"1",163560,"1"
142,"4",329789,"1"
357,"1",455146,"2"
77,"1",325000,"1"
117,"11",296711,"2"
197,"3",183194,"2"
72,"3",2108000,"1"
309,"1",131862,"1"
78,"8",356000,"1"
444,"3",344000,"2"
331,"11",1500000,"1"
26,"1",523107,"2"
21,"1",163963,"1"
118,"5",631608,"2"
298,"2",337680,"2"
31,"5",71409,"2"
94,"1",270000,"1"
90,"3",225000,"2"
49,"2",106181,"2"
355,"2",270201,"2"
102,"2",235000,"2"
85,"5",121300,"1"
34,"1",328779,"2"
63,"5",1e+05,"1"
12,"1",246236,"2"
69,"2",133125,"2"
48,"7",180000,"2"
30,"1",58114,"1"
53,"6",212679,"1"
67,"5",159373,"2"
285,"3",195714,"1"
65,"7",222375,"2"
26,"2",200278,"1"
113,"5",502500,"2"
112,"4",201162,"1"
403,"11",633333,"2"
81,"1",144699,"1"
258,"1",769933,"2"
99,"1",130641,"1"
157,"1",56000,"2"
123,"1",308556,"2"
96,"1",215455,"2"
19,"7",2e+05,"1"
69,"5",456762,"2"
19,"2",111486,"1"
63,"2",1496717,"1"
227,"0",170507,"2"
244,"5",328400,"2"
149,"1",337500,"1"
309,"5",460296,"1"
108,"1",98876,"2"
120,"5",317000,"1"
336,"5",650000,"2"
119,"1",127253,"2"
70,"9",193164,"1"
59,"11",1219167,"2"
71,"6",498889,"1"
182,"5",211072,"2"
38,"1",226250,"2"
352,"1",267523,"2"
225,"6",680417,"1"
310,"11",356849,"1"
53,"0",135809,"1"
67,"1",139687,"1"
56,"5",275000,"1"
78,"1",88980,"2"
120,"0",88750,"1"
177,"9",238667,"2"
344,"9",116595,"2"
78,"0",409889,"2"
131,"0",176171,"1"
94,"0",542833,"1"
27,"1",109291,"1"
144,"11",367752,"1"
65,"0",112522,"2"
43,"11",247728,"1"
71,"0",101275,"2"
51,"12",2450000,"2"
1413,"9",631667,"2"
163,"4",327000,"2"
107,"2",111775,"1"
134,"1",411662,"2"
70,"1",125076,"1"
220,"5",258889,"1"
312,"8",260921,"1"
319,"11",449056,"2"
159,"5",171664,"1"
99,"1",350000,"2"
86,"1",214977,"2"
130,"2",733333,"2"
96,"7",207543,"2"
283,"2",903000,"1"
55,"11",679583,"1"
217,"0",110000,"2"
119,"0",97858,"1"
67,"3",622661,"1"
112,"2",270000,"2"
147,"9",611858,"2"
49,"9",576466,"1"
12,"8",800468,"2"
103,"4",385501,"1"
83,"5",143264,"1"
348,"3",235100,"2"
429,"8",901743,"2"
239,"6",189123,"2"
132,"3",295714,"2"
63,"3",124561,"2"
390,"11",379167,"1"
63,"2",97781,"2"
236,"5",2e+05,"2"
66,"6",137500,"1"
83,"7",300595,"2"
74,"5",112535,"1"
47,"5",375334,"2"
47,"1",195672,"2"
323,"3",238288,"2"
152,"11",1876546,"1"
22,"3",209349,"2"
36,"1",324193,"2"
521,"12",841333,"2"
357,"3",545932,"2"
65,"9",724860,"2"
63,"9",222045,"2"
20,"11",576389,"2"
146,"1",175000,"1"
61,"11",318069,"2"
66,"6",360556,"1"
33,"2",145595,"1"
118,"1",150402,"1"
208,"1",144775,"1"
159,"3",222323,"2"
587,"6",553700,"1"
104,"0",1503778,"2"
356,"11",407222,"2"
86,"3",196194,"2"
79,"11",602917,"2"
108,"5",181459,"1"
184,"0",130696,"1"
125,"3",230000,"1"
48,"6",6e+05,"2"
238,"1",214981,"2"
113,"8",226042,"1"
44,"1",165544,"2"
60,"9",132929,"2"
104,"9",492550,"1"
97,"11",1196944,"2"
90,"1",176000,"1"
97,"3",80000,"2"
38,"2",160183,"1"
26,"2",130063,"1"
172,"3",210000,"1"
31,"2",122500,"2"
90,"10",2e+05,"1"
138,"9",239231,"1"
99,"5",511667,"1"
68,"1",569697,"1"
92,"11",435000,"2"
28,"5",294373,"1"
349,"2",364789,"2"
355,"9",341965,"1"
169,"8",306659,"1"
365,"0",1e+05,"2"
151,"1",286542,"2"
99,"11",485000,"2"
178,"3",243333,"1"
175,"1",209305,"2"
154,"0",185000,"1"
17,"3",431579,"2"
53,"5",366667,"2"
42,"9",392250,"2"
65,"1",77440,"1"
1220,"1",220000,"1"
104,"11",410363,"1"
443,"0",378404,"2"
105,"3",86667,"1"
60,"1",187074,"1"
109,"2",3e+05,"2"
82,"5",305747,"1"
76,"2",184696,"2"
18,"2",192500,"2"
193,"3",267778,"1"
93,"2",241549,"1"
81,"9",220000,"1"
23,"5",232502,"1"
103,"5",183333,"1"
512,"9",1140277,"2"
65,"1",195556,"2"
294,"4",187777,"2"
38,"0",150000,"2"
96,"8",313333,"2"
54,"8",257667,"2"
160,"1",164060,"1"
44,"2",172000,"1"
216,"5",594704,"2"
62,"5",166114,"1"
326,"5",363333,"2"
102,"1",141259,"2"
166,"5",302755,"2"
474,"6",247039,"2"
421,"5",182857,"1"
15,"0",353750,"1"
187,"7",218850,"1"
98,"5",285000,"1"
57,"0",166523,"1"
110,"11",195208,"1"
207,"5",127977,"2"
343,"5",154836,"2"
56,"2",110000,"1"
90,"0",326000,"1"
85,"8",302609,"2"
146,"9",3e+05,"2"
82,"5",88653,"2"
178,"1",256667,"2"
568,"1",263422,"1"
162,"3",160882,"2"
488,"8",325523,"2"
96,"3",106229,"2"
98,"6",401568,"2"
181,"1",287734,"1"
25,"2",152858,"1"
63,"5",317500,"2"
55,"5",87500,"2"
113,"1",212289,"2"
118,"1",267912,"1"
193,"10",1174124,"2"
41,"9",540000,"2"
44,"8",237352,"2"
119,"1",241806,"1"
84,"1",505000,"2"
108,"8",737006,"1"
16,"11",1081250,"1"
31,"1",403288,"1"
102,"1",192554,"1"
329,"9",562157,"1"
172,"5",151336,"2"
120,"1",167202,"1"
75,"5",497333,"2"
233,"5",272513,"1"
76,"6",220497,"2"
168,"0",195000,"1"
385,"8",404667,"1"
429,"7",4e+05,"2"
103,"9",172000,"2"
99,"9",411500,"2"
94,"6",341737,"1"
54,"1",213549,"1"
365,"3",495611,"1"
115,"0",416833,"1"
357,"8",335667,"1"
135,"11",350351,"2"
132,"9",566667,"1"
70,"6",406530,"1"
63,"3",181631,"1"
38,"3",1435000,"1"
95,"11",3991146,"2"
53,"3",177763,"2"
115,"1",86188,"2"
61,"0",285833,"1"
75,"11",1427708,"1"
36,"1",101768,"1"
469,"9",564021,"1"
269,"8",320012,"2"
84,"7",390000,"2"
113,"2",157265,"1"
169,"9",203849,"2"
55,"7",333333,"2"
236,"5",87500,"2"
175,"2",526667,"2"
151,"5",286542,"2"
65,"11",351250,"2"
418,"5",259939,"1"
101,"11",525363,"2"
98,"9",145000,"1"
52,"5",437550,"1"
469,"4",266667,"1"
172,"3",164646,"2"
85,"9",292226,"2"
94,"3",215000,"2"
52,"5",354000,"1"
29,"9",775000,"1"
73,"0",165448,"1"
22,"0",724494,"2"
35,"5",176162,"1"
62,"1",182483,"1"
114,"5",145623,"1"
31,"8",180000,"2"
117,"3",313488,"1"
48,"1",158750,"2"
59,"9",580000,"2"
192,"6",297000,"1"
124,"6",644977,"2"
37,"5",430918,"1"
35,"5",304667,"1"
679,"5",695000,"1"
19,"9",683000,"1"
127,"5",331500,"2"
171,"11",409972,"2"
97,"5",294442,"2"
300,"3",210000,"2"
91,"5",409167,"2"
39,"0",716667,"1"
128,"0",164697,"2"
65,"1",156295,"1"
164,"1",238483,"1"
65,"3",388028,"2"
99,"0",191162,"2"
264,"8",532500,"2"
90,"1",421859,"2"
96,"7",233223,"2"
84,"5",181434,"2"
50,"5",215903,"2"
87,"3",210714,"1"
142,"3",618430,"1"
45,"5",455662,"1"
85,"8",635684,"2"
302,"5",62218,"2"
625,"6",229429,"2"
105,"9",223215,"1"
44,"3",220145,"2"
153,"5",100919,"1"
369,"8",427403,"2"
20,"1",131162,"1"
427,"1",197346,"1"
68,"1",128771,"2"
40,"1",238500,"2"
168,"9",491579,"2"
64,"11",391277,"1"
135,"11",1077362,"1"
172,"11",501201,"1"
209,"1",128439,"2"
148,"0",100090,"2"
268,"5",180237,"2"
57,"3",114424,"2"
27,"1",145352,"2"
49,"2",170510,"1"
49,"0",166250,"1"
112,"4",132842,"2"
290,"1",93882,"2"
186,"1",220667,"1"
149,"3",287466,"1"
146,"5",281611,"1"
197,"5",127917,"2"
79,"9",506667,"1"
155,"4",230289,"2"
124,"5",404303,"1"
172,"0",254127,"2"
273,"6",383935,"1"
37,"3",164715,"1"
248,"5",186944,"2"
131,"5",576000,"2"
109,"4",154471,"2"
53,"9",1310417,"2"
108,"0",250000,"2"
143,"2",417578,"2"
161,"5",356417,"2"
162,"3",187816,"1"
123,"11",1959833,"2"
72,"5",138526,"1"
94,"3",103858,"2"
36,"9",144342,"2"
76,"3",501549,"1"
96,"11",1026889,"1"
27,"1",167750,"2"
355,"3",816667,"1"
13,"2",142000,"2"
69,"5",443830,"1"
75,"0",209578,"1"
43,"3",175000,"2"
238,"2",259257,"2"
140,"5",357071,"1"
65,"2",386249,"2"
43,"5",426000,"2"
320,"9",250000,"2"
184,"11",303889,"2"
33,"5",364500,"1"
72,"8",550000,"1"
227,"2",170507,"1"
107,"1",3e+05,"1"
87,"0",192308,"2"
110,"6",332631,"1"
21,"1",153081,"1"
99,"5",301397,"1"
66,"11",335000,"1"
177,"1",383333,"2"
106,"2",197500,"2"
222,"5",206517,"2"
69,"9",220528,"1"
183,"5",484362,"1"
27,"1",201313,"1"
124,"3",189823,"2"
230,"3",566412,"1"
53,"2",204396,"1"
70,"1",235000,"1"
424,"11",127526,"1"
38,"2",196526,"2"
274,"5",262763,"2"
165,"5",144056,"2"
63,"5",218671,"2"
74,"0",221377,"2"
587,"0",337493,"2"
114,"9",253333,"1"
135,"3",270000,"1"
100,"11",470000,"1"
240,"8",197702,"1"
48,"0",189748,"2"
40,"11",495000,"2"
120,"6",133438,"2"
77,"2",177448,"1"
121,"5",156631,"2"
161,"1",350000,"2"
144,"0",155000,"2"
122,"6",254386,"2"
399,"9",149832,"1"
568,"6",230200,"1"
1087,"5",309792,"2"
196,"8",372024,"2"
43,"1",98153,"1"
26,"1",182456,"1"
344,"3",116595,"1"
114,"6",152630,"1"
150,"2",355932,"2"
346,"5",350000,"1"
105,"11",407318,"2"
172,"7",119577,"1"
143,"9",306667,"2"
368,"9",175118,"2"
81,"7",183219,"2"
407,"5",198172,"2"
156,"9",264500,"1"
56,"2",318333,"1"
91,"1",95778,"2"
135,"11",3060833,"1"
424,"2",373244,"1"
67,"2",284882,"2"
63,"1",155323,"1"
180,"5",362000,"2"
87,"3",110351,"1"
390,"2",153611,"2"
99,"5",88872,"2"
174,"6",492188,"2"
22,"1",218918,"2"
214,"11",1750000,"2"
337,"6",76084,"2"
251,"5",111474,"1"
44,"0",139896,"1"
109,"1",250853,"1"
91,"2",253084,"2"
53,"6",185384,"2"
136,"1",197117,"1"
104,"2",1337377,"2"
421,"2",256000,"2"
523,"8",974743,"1"
268,"1",390000,"1"
22,"10",1220833,"2"
72,"1",109656,"1"
44,"4",225243,"2"
119,"2",97858,"2"
15,"8",2e+05,"2"
159,"5",135833,"2"
130,"11",775000,"2"
87,"9",106108,"2"
19,"1",94218,"1"
177,"5",238667,"2"
92,"6",174436,"2"
107,"5",105777,"1"
231,"3",223574,"2"
223,"6",227885,"1"
193,"1",201667,"2"
402,"9",376000,"2"
114,"3",334652,"2"
51,"4",93108,"1"
99,"5",450247,"1"
40,"9",1890000,"2"
193,"6",208466,"2"
46,"4",43527,"2"
100,"7",227000,"1"
66,"1",232774,"1"
94,"3",246162,"2"
88,"5",257579,"2"
113,"8",352668,"2"
90,"5",96862,"2"
45,"9",298258,"2"
20,"11",508289,"2"
28,"8",291250,"1"
153,"9",1250000,"1"
201,"5",613333,"2"
187,"9",950129,"2"
83,"0",7e+05,"2"
81,"1",222087,"1"
140,"7",310497,"1"
174,"6",912323,"1"
69,"8",400635,"2"
345,"9",3625000,"2"
90,"0",203576,"2"
238,"3",136854,"2"
444,"8",482873,"2"
76,"3",360699,"2"
84,"1",320000,"1"
22,"5",225175,"2"
74,"11",6e+05,"1"
31,"5",166832,"2"
48,"5",361459,"2"
303,"1",107736,"2"
345,"9",192500,"2"
95,"7",206568,"2"
25,"0",219873,"2"
20,"1",206042,"2"
253,"2",197445,"2"
36,"1",192014,"2"
44,"12",1385000,"1"
55,"1",462667,"1"
44,"3",425000,"2"
93,"0",174961,"2"
339,"2",248929,"1"
43,"7",153333,"2"
235,"0",662500,"1"
49,"0",352323,"1"
285,"5",454722,"2"
124,"11",936667,"1"
74,"0",98422,"1"
214,"0",34375,"1"
119,"9",529829,"2"
135,"5",440152,"2"
67,"1",150000,"1"
390,"8",725000,"1"
209,"1",424660,"2"
58,"1",265741,"2"
120,"2",428000,"2"
117,"11",357778,"1"
285,"2",233333,"1"
649,"11",621667,"2"
99,"3",268627,"1"
300,"5",316250,"1"
120,"5",479912,"1"
82,"5",118287,"2"
72,"11",652400,"2"
52,"4",190503,"1"
38,"2",147364,"2"
83,"0",217292,"2"
133,"5",358000,"2"
312,"0",391408,"2"
101,"1",145526,"2"
201,"5",220156,"1"
62,"12",827778,"1"
8,"5",276667,"1"
122,"6",214333,"1"
35,"1",290883,"2"
557,"0",736042,"1"
86,"5",205047,"2"
107,"11",827778,"2"
117,"3",300053,"1"
48,"1",313333,"1"
112,"5",120750,"1"
100,"2",89786,"2"
62,"0",157466,"1"
73,"3",101805,"1"
126,"5",159882,"1"
69,"3",108642,"2"
167,"5",414110,"2"
285,"11",58333,"1"
133,"5",222991,"2"
55,"0",178005,"1"
105,"3",251121,"2"
274,"6",179703,"2"
54,"4",216056,"2"
342,"7",423334,"2"
587,"6",228417,"1"
51,"1",144646,"1"
21,"7",152368,"2"
145,"9",110000,"1"
95,"2",150544,"1"
83,"5",291096,"2"
81,"1",180000,"1"
54,"1",323097,"2"
68,"9",331111,"1"
102,"0",120764,"1"
184,"10",1127917,"2"
429,"1",4e+05,"2"
309,"6",509445,"1"
158,"11",2600000,"1"
274,"6",414885,"1"
60,"11",465417,"2"
73,"1",120464,"2"
68,"6",107742,"2"
69,"5",691667,"2"
135,"1",191921,"1"
333,"9",560208,"1"
107,"1",96459,"1"
115,"9",240452,"2"
113,"9",141549,"1"
404,"6",545000,"2"
56,"11",586667,"2"
82,"1",120875,"1"
115,"6",227537,"2"
162,"5",257500,"1"
99,"2",84111,"2"
215,"1",198442,"1"
73,"3",257045,"1"
89,"1",205268,"2"
241,"10",1453333,"2"
47,"2",46526,"1"
144,"3",232000,"1"
444,"11",482873,"2"
300,"0",365000,"1"
161,"1",209500,"2"
131,"3",211100,"1"
22,"0",162181,"1"
266,"1",266510,"1"
73,"3",172832,"2"
1413,"4",261966,"1"
13,"1",549512,"2"
47,"1",191667,"2"
371,"9",343833,"1"
43,"1",131667,"1"
97,"7",168931,"2"
144,"2",89458,"1"
244,"9",333264,"2"
39,"1",99083,"1"
44,"1",117595,"2"
149,"0",218991,"1"
38,"0",290000,"2"
25,"5",429078,"1"
78,"6",687867,"1"
168,"4",194646,"1"
27,"2",1e+05,"1"
53,"1",150114,"2"
54,"9",92664,"2"
117,"1",541869,"2"
390,"6",462500,"2"
99,"6",120102,"1"
132,"5",246455,"2"
132,"5",216667,"2"
52,"1",182904,"1"
349,"6",4e+05,"1"
619,"5",2750000,"1"
112,"0",83289,"2"
86,"5",113334,"2"
474,"3",288258,"1"
151,"1",329000,"2"
103,"5",156613,"2"
149,"11",306451,"2"
81,"3",153701,"1"
303,"1",213250,"1"
417,"6",328695,"1"
83,"1",122388,"1"
171,"3",170007,"1"
89,"1",149792,"1"
107,"5",5e+05,"1"
71,"5",584424,"1"
47,"1",76667,"2"
83,"6",47456,"2"
120,"1",546267,"1"
79,"0",97819,"1"
140,"5",92696,"2"
74,"2",392000,"1"
128,"1",194291,"1"
183,"11",294488,"2"
122,"1",539490,"1"
52,"5",260000,"2"
67,"3",405000,"1"
48,"3",158750,"1"
74,"5",93060,"1"
102,"3",446447,"1"
143,"5",244775,"2"
133,"1",350000,"2"
249,"2",151898,"2"
102,"4",671667,"1"
157,"1",170000,"1"
54,"5",270774,"1"
464,"2",253368,"2"
163,"5",294898,"1"
117,"6",237500,"2"
60,"1",284444,"1"
63,"2",757836,"2"
66,"1",303823,"1"
80,"6",338062,"2"
537,"6",284861,"1"
206,"3",276206,"1"
189,"8",327918,"1"
80,"5",157858,"1"
343,"2",239775,"2"
324,"5",534667,"1"
45,"1",192168,"2"
118,"5",126517,"2"
287,"5",391283,"2"
171,"3",170007,"2"
149,"0",139210,"2"
68,"1",493611,"2"
129,"1",251954,"1"
91,"3",110587,"2"
44,"3",125000,"2"
149,"0",306451,"2"
74,"2",124402,"1"
75,"3",115639,"1"
115,"5",140866,"1"
98,"2",317000,"2"
194,"8",525000,"2"
63,"1",165068,"1"
75,"3",297846,"2"
41,"12",1098333,"2"
117,"2",340000,"2"
87,"9",350000,"1"
1087,"11",726667,"1"
118,"11",133314,"1"
55,"3",202871,"2"
54,"3",347368,"2"
77,"1",90000,"1"
54,"1",92664,"2"
152,"6",174667,"1"
209,"11",113645,"1"
96,"1",186410,"1"
171,"3",185592,"2"
200,"1",378000,"2"
56,"0",147111,"2"
20,"5",160929,"2"
78,"1",171052,"2"
99,"1",229711,"1"
190,"11",1324167,"1"
36,"5",185144,"2"
57,"1",258929,"1"
38,"2",79157,"2"
68,"9",492000,"2"
194,"1",140000,"1"
35,"1",114527,"1"
190,"1",578997,"1"
112,"3",200547,"1"
89,"8",1185000,"1"
464,"3",460769,"1"
144,"1",105000,"1"
81,"4",166967,"2"
48,"3",59155,"2"
45,"2",147500,"2"
95,"5",760000,"1"
202,"3",316667,"2"
75,"5",130000,"1"
297,"2",205450,"2"
460,"1",198944,"2"
84,"1",450000,"1"
186,"9",163191,"2"
148,"3",108919,"1"
89,"6",73333,"1"
97,"0",250625,"2"
79,"3",652500,"1"
156,"4",606667,"2"
261,"9",106825,"1"
369,"3",1056252,"2"
105,"2",139719,"1"
29,"4",302932,"2"
142,"1",189167,"1"
93,"1",145659,"2"
61,"1",199963,"1"
69,"11",500717,"2"
87,"3",241910,"1"
45,"1",218234,"2"
106,"9",76944,"2"
72,"0",180000,"1"
48,"6",146667,"1"
70,"6",192500,"2"
121,"5",767000,"2"
388,"0",645417,"2"
101,"11",270351,"2"
70,"8",193333,"1"
106,"12",1046667,"2"
19,"5",133000,"2"
97,"1",183886,"2"
94,"3",244199,"1"
77,"3",107003,"2"
217,"5",370194,"2"
58,"8",378138,"2"
63,"3",160577,"2"
86,"3",137000,"1"
42,"5",247650,"2"
92,"2",149703,"2"
40,"2",88084,"2"
117,"5",162500,"1"
81,"8",260833,"1"
48,"5",170000,"2"
133,"3",737198,"1"
71,"5",587500,"1"
86,"0",219895,"1"
137,"2",92796,"1"
182,"2",125000,"2"
83,"5",222500,"1"
31,"3",156205,"2"
203,"5",222333,"1"
75,"9",253028,"2"
144,"0",202773,"2"
47,"1",356684,"1"
649,"9",595700,"2"
42,"5",337660,"2"
204,"6",330384,"1"
117,"5",425811,"1"
78,"5",123969,"2"
68,"3",143983,"1"
17,"9",320000,"1"
101,"11",1620706,"1"
528,"3",2e+05,"2"
132,"5",184311,"1"
96,"11",281042,"1"
679,"5",339125,"1"
201,"1",221000,"2"
174,"6",508981,"2"
125,"5",96301,"1"
105,"5",618334,"2"
63,"5",227259,"2"
49,"9",202929,"1"
274,"2",109083,"2"
429,"5",901743,"2"
255,"2",208462,"2"
239,"1",605997,"2"
110,"5",291445,"2"
54,"3",116081,"1"
415,"9",750000,"2"
61,"3",115721,"1"
429,"0",122888,"1"
87,"4",344202,"1"
144,"11",536111,"2"
143,"9",770000,"1"
45,"5",201842,"2"
427,"3",280600,"2"
345,"5",1950000,"2"
303,"5",107736,"1"
108,"0",117760,"2"
103,"0",197368,"1"
62,"1",180161,"1"
365,"5",210000,"2"
237,"1",545000,"2"
37,"3",310000,"2"
80,"9",121774,"2"
546,"0",244421,"1"
247,"2",238622,"1"
268,"0",225231,"1"
99,"5",267544,"1"
90,"1",160345,"1"
290,"0",125844,"2"
292,"2",436613,"1"
58,"5",217500,"2"
126,"5",236991,"2"
204,"1",323186,"2"
223,"7",126526,"1"
38,"2",585002,"1"
68,"8",938333,"2"
174,"1",141092,"1"
78,"6",239945,"1"
160,"5",113333,"1"
61,"8",192605,"1"
38,"5",302123,"2"
83,"2",221858,"1"
15,"5",336717,"2"
19,"3",377323,"1"
133,"5",238000,"2"
114,"2",129055,"1"
56,"7",142414,"2"
93,"11",338526,"2"
186,"9",202368,"2"
416,"3",229500,"2"
115,"11",1141667,"1"
140,"1",89925,"1"
106,"6",470000,"2"
55,"1",1175000,"2"
27,"1",137492,"2"
101,"9",862778,"2"
35,"6",1189883,"1"
26,"2",66667,"1"
26,"4",562000,"1"
20,"3",463967,"2"
43,"1",194285,"2"
212,"0",220000,"1"
230,"8",362903,"1"
521,"11",1942084,"1"
285,"9",3e+05,"2"
46,"3",202403,"1"
131,"3",186125,"1"
23,"7",156081,"2"
39,"2",266500,"1"
52,"1",95773,"1"
204,"2",364607,"2"
126,"5",127667,"2"
23,"2",142331,"1"
93,"8",940000,"1"
114,"5",638667,"2"
78,"0",71239,"1"
143,"1",1241419,"2"
75,"11",562500,"1"
117,"0",160000,"2"
82,"5",750000,"2"
88,"1",69519,"1"
178,"8",529386,"1"
34,"5",273140,"2"
172,"3",177757,"2"
53,"1",521250,"2"
86,"3",154265,"1"
73,"1",231000,"2"
193,"11",1131944,"2"
55,"1",200833,"2"
75,"1",112180,"1"
90,"5",177494,"2"
78,"0",102014,"1"
333,"1",469551,"2"
161,"3",356417,"2"
69,"0",114775,"1"
125,"1",260278,"2"
59,"5",191600,"1"
105,"1",185000,"1"
77,"3",154904,"1"
19,"9",102263,"1"
148,"2",361873,"2"
205,"11",1391167,"2"
60,"6",750000,"1"
170,"11",464929,"1"
348,"5",559312,"2"
27,"0",743158,"2"
17,"6",97513,"2"
417,"3",219828,"1"
184,"1",136554,"2"
46,"2",225000,"2"
218,"2",355153,"1"
421,"5",182857,"1"
28,"2",156075,"2"
77,"5",653000,"1"
150,"0",162483,"1"
105,"1",171236,"1"
216,"0",106091,"1"
141,"2",285000,"1"
261,"2",467500,"2"
255,"3",127868,"1"
45,"5",159309,"1"
83,"3",422933,"2"
79,"5",178438,"1"
474,"7",377500,"2"
300,"3",565417,"1"
99,"5",185255,"2"
299,"5",130546,"1"
159,"1",733542,"1"
59,"8",319167,"2"
44,"5",168608,"1"
168,"1",1230631,"1"
32,"8",163056,"2"
196,"1",62281,"1"
197,"1",136667,"1"
117,"3",190822,"1"
130,"1",147584,"1"
522,"1",121667,"1"
98,"11",1923197,"1"
392,"8",895084,"1"
49,"3",354662,"1"
84,"5",277456,"1"
40,"5",228631,"2"
441,"3",219789,"1"
40,"2",182000,"1"
104,"1",226431,"2"
140,"12",387800,"2"
141,"9",87500,"1"
71,"5",76343,"2"
37,"3",64697,"2"
56,"7",184572,"2"
198,"11",631944,"1"
28,"0",134646,"2"
173,"1",70667,"2"
236,"6",166667,"2"
121,"0",1487333,"1"
18,"2",117222,"2"
93,"3",61820,"2"
65,"11",872500,"1"
240,"5",156376,"2"
51,"1",124418,"2"
59,"2",223040,"2"
295,"5",213333,"2"
91,"3",317210,"2"
157,"0",132602,"2"
105,"3",168665,"1"
114,"2",96250,"1"
58,"3",233325,"1"
203,"5",76822,"1"
47,"6",231954,"2"
171,"5",650000,"2"
240,"8",1300556,"1"
310,"7",770833,"1"
183,"8",385334,"2"
99,"2",258492,"1"
299,"5",342917,"1"
42,"9",194028,"2"
74,"2",240539,"2"
173,"9",274292,"1"
95,"3",193314,"2"
469,"2",355601,"1"
311,"5",171391,"2"
76,"5",180974,"1"
123,"0",162271,"2"
75,"1",102930,"2"
77,"3",76412,"2"
74,"2",158333,"2"
170,"3",512917,"1"
70,"7",139694,"2"
168,"5",3e+05,"1"
1413,"0",545417,"1"
322,"6",475000,"1"
22,"9",465594,"1"
184,"2",415500,"1"
78,"0",309578,"2"
60,"6",113375,"2"
82,"1",266294,"1"
418,"1",259939,"2"
324,"9",747553,"2"
79,"6",298611,"1"
79,"1",345000,"1"
184,"8",121492,"2"
201,"3",211200,"2"
49,"5",97221,"2"
93,"0",86130,"2"
91,"6",422444,"1"
119,"5",136736,"2"
92,"9",347456,"1"
106,"5",401222,"1"
84,"6",533333,"2"
66,"1",30000,"1"
294,"11",253962,"2"
112,"6",126833,"1"
64,"1",33200,"2"
160,"0",382667,"1"
66,"3",126371,"2"
220,"7",465500,"2"
1087,"0",495833,"1"
134,"8",6e+05,"1"
25,"11",175000,"2"
159,"3",134125,"2"
49,"3",105233,"2"
54,"1",184623,"2"
56,"12",7e+05,"2"
100,"3",217427,"2"
75,"3",216453,"2"
160,"0",244722,"2"
339,"9",419052,"2"
80,"6",198056,"2"
79,"1",57083,"1"
163,"5",197279,"1"
136,"2",222949,"2"
22,"1",425450,"1"
350,"2",315367,"1"
339,"1",169906,"1"
302,"2",108854,"2"
120,"1",1522500,"1"
310,"1",111592,"2"
52,"5",117572,"2"
429,"3",241771,"2"
180,"1",382083,"2"
20,"3",125001,"2"
125,"5",212500,"2"
66,"2",65604,"1"
81,"9",185834,"1"
390,"6",739792,"1"
274,"3",116335,"2"
53,"11",462084,"2"
53,"3",346784,"1"
66,"2",225000,"2"
429,"9",282754,"1"
234,"5",307778,"1"
128,"2",156501,"1"
178,"3",118681,"2"
439,"1",353333,"1"
154,"4",138923,"1"
221,"7",128571,"1"
32,"5",287500,"1"
16,"5",1e+05,"2"
90,"11",359386,"1"
132,"6",241273,"1"
184,"9",902250,"1"
20,"11",687917,"1"
31,"5",425000,"2"
129,"3",246670,"2"
25,"3",116759,"1"
168,"8",210000,"2"
169,"1",347465,"2"
164,"6",239936,"2"
179,"11",568207,"1"
66,"0",209267,"2"
349,"7",168612,"2"
253,"1",197445,"2"
110,"11",5515000,"1"
58,"1",89137,"1"
169,"0",321869,"2"
199,"12",1962084,"1"
132,"1",88569,"2"
26,"1",150000,"1"
159,"3",284269,"2"
217,"2",321458,"2"
51,"5",52323,"2"
443,"0",147870,"2"
22,"3",299323,"2"
33,"8",171001,"2"
